"CodPaquete","CodEnvio","Tipo","Peso"
2954,963,,395.68
2955,964,,300.64
2956,964,,301.92
2957,964,,325.49
2958,964,,274.16
2959,965,,179.19
2960,965,,199.61
2961,966,,213.58
2962,966,,204.6
2963,966,,212.58
2964,966,,187.94
2965,966,,191.84
2966,966,,175.15
2967,966,,215.83
2968,967,,1.18
2969,968,,1.13
2970,968,,0.39
2971,968,,1.03
2972,968,,0.76
2973,969,,1.06
2974,969,,1.13
2975,970,,1.41
2976,970,,0.3
2977,971,,0.28
2978,971,,1.04
2979,972,,1.17
2980,972,,1.28
2981,972,,0.61
2982,973,,0.37
2983,973,,0.27
2984,974,,1.06
2985,975,,0.27
2986,975,,0.24
2987,975,,0.35
2988,975,,0.32
2989,976,,110.11
2990,976,,116.16
2991,976,,88.4
2992,976,,91.37
2993,977,,131.54
2994,977,,136.15
2995,977,,140.36
2996,977,,123.46
2997,977,,141.03
2998,978,,122.31
2999,978,,107.65
3000,978,,80.98
3001,979,,427.53
3002,979,,359.22
3003,979,,333.26
3004,979,,327.21
3005,979,,390.99
3006,979,,391.16
3007,979,,370.9
3008,980,,313.83
3009,980,,285.08
3010,980,,290.47
3011,980,,323.15
3012,980,,263.36
3013,980,,278.47
3014,981,,202.33
3015,981,,213.88
3016,982,,187.89
3017,982,,207.22
3018,982,,164.81
3019,982,,201.28
3020,983,,1.37
3021,983,,1.02
3022,984,,0.37
3023,984,,0.33
3024,984,,0.22
3025,984,,0.26
3026,985,,0.9
3027,985,,0.31
3028,985,,0.95
3029,985,,0.72
3030,986,,1.2
3031,986,,0.95
3032,986,,1.04
3033,987,,0.27
3034,987,,0.32
3035,987,,0.9
3036,988,,1.4
3037,988,,0.88
3038,988,,1.03
3039,988,,1.07
3040,988,,0.37
3041,989,,0.36
3042,989,,1.17
3043,989,,0.37
3044,989,,0.85
3045,989,,0.81
3046,990,,97.89
3047,990,,112.47
3048,990,,93.85
3049,990,,100.68
3050,991,,110.42
3051,991,,116.19
3052,991,,119.36
3053,992,,125.47
3054,992,,134.83
3055,992,,129.58
3056,992,,110.45
3057,993,,107.47
3058,993,,97.18
3059,993,,89.93
3060,994,,386.35
3061,994,,368.99
3062,994,,385.24
3063,994,,389.05
3064,994,,397.32
3065,995,,300.62
3066,995,,332.47
3067,995,,295.96
3068,996,,208.93
3069,996,,195.64
3070,996,,212.27
3071,996,,213.44
3072,996,,166.49
3073,996,,190.09
3074,997,,0.29
3075,997,,1.01
3076,997,,1.01
3077,997,,0.23
3078,998,,1.03
3079,998,,0.25
3080,999,,1.16
3081,999,,0.86
3082,999,,0.34
3083,1000,,0.35
3084,1000,,0.27
3085,1001,,1.24
3086,1001,,0.32
3087,1002,,0.32
3088,1002,,1.15
3089,1002,,0.37
3090,1003,,0.19
3091,1003,,0.91
3092,1003,,0.24
3093,1004,,1.12
3094,1004,,1.08
3095,1004,,0.91
3096,1004,,0.21
3097,1005,,0.33
3098,1005,,0.32
3099,1005,,1.16
3100,1006,,84.71
3101,1007,,89.95
3102,1008,,111.42
3103,1009,,132.93
3104,1009,,137.38
3105,1009,,126.53
3106,1009,,117.57
3107,1010,,111.08
3108,1010,,110.9
3109,1011,,94.43
3110,1011,,99.73
3111,1012,,384.4
3112,1012,,382.18
3113,1012,,383.3
3114,1013,,307.32
3115,1013,,301.76
3116,1013,,282.76
3117,1014,,217.36
3118,1014,,212.83
3119,1014,,190.8
3120,1014,,184.51
3121,1014,,203.63
3122,1015,,0.31
3123,1015,,0.25
3124,1015,,0.26
3125,1016,,1.31
3126,1017,,1.27
3127,1018,,0.38
3128,1018,,0.25
3129,1018,,0.28
3130,1018,,1.21
3131,1018,,1.1
3132,1019,,0.31
3133,1019,,0.37
3134,1019,,0.33
3135,1020,,332.96
3136,1020,,395.27
3137,1021,,359.43
3138,1021,,395.49
3139,1022,,341.79
3140,1022,,268.3
3141,1022,,326.44
3142,1022,,280.37
3143,1023,,223.3
3144,1023,,234.43
3145,1023,,227.71
3146,1024,,1.07
3147,1024,,0.26
3148,1025,,1.22
3149,1025,,0.94
3150,1025,,0.37
3151,1026,,1.19
3152,1026,,0.32
3153,1026,,0.93
3154,1027,,1.29
3155,1027,,0.28
3156,1027,,0.35
3157,1027,,0.94
3158,1028,,328.26
3159,1029,,354.12
3160,1029,,339.82
3161,1029,,366.38
3162,1029,,413.11
3163,1030,,296.47
3164,1031,,279.62
3165,1031,,288.77
3166,1031,,355.29
3167,1031,,260.31
3168,1031,,293.3
3169,1031,,299.58
3170,1031,,288.21
3171,1032,,187.39
3172,1032,,194.89
3173,1032,,196.16
3174,1033,,0.25
3175,1033,,0.35
3176,1033,,0.97
3177,1033,,0.85
3178,1034,,0.29
3179,1034,,1.03
3180,1034,,0.23
3181,1035,,1.18
3182,1036,,0.84
3183,1036,,0.61
3184,1036,,0.66
3185,1037,,0.99
3186,1037,,1.26
3187,1037,,1.06
3188,1038,,0.86
3189,1038,,0.93
3190,1039,,0.21
3191,1039,,0.36
3192,1040,,0.91
3193,1041,,1.04
3194,1042,,83.2
3195,1042,,87.65
3196,1042,,98.69
3197,1042,,86.23
3198,1042,,94.59
3199,1042,,91.97
3200,1043,,125.77
3201,1043,,121.44
3202,1044,,115.47
3203,1044,,118.57
3204,1045,,89.43
3205,1045,,97.1
3206,1046,,84.66
3207,1046,,97.62
3208,1046,,100.86
3209,1046,,86.05
3210,1046,,97.9
3211,1046,,82.05
3212,1047,,317.06
3213,1047,,365.31
3214,1047,,379.94
3215,1048,,284.83
3216,1048,,267.89
3217,1048,,301.88
3218,1048,,291.63
3219,1048,,336.56
3220,1049,,180.03
3221,1049,,202.56
3222,1049,,164.08
3223,1050,,196.85
3224,1050,,203.92
3225,1050,,202.82
3226,1051,,0.29
3227,1051,,1.03
3228,1051,,0.23
3229,1052,,0.38
3230,1052,,0.23
3231,1052,,1.09
3232,1053,,0.27
3233,1053,,0.28
3234,1053,,1.29
3235,1053,,0.28
3236,1053,,0.29
3237,1053,,0.84
3238,1054,,0.89
3239,1054,,1.24
3240,1054,,0.98
3241,1054,,0.62
3242,1054,,0.25
3243,1054,,0.72
3244,1055,,1.18
3245,1055,,0.75
3246,1055,,1.19
3247,1055,,0.31
3248,1056,,0.23
3249,1056,,0.29
3250,1057,,0.18
3251,1057,,0.27
3252,1057,,0.23
3253,1058,,0.35
3254,1059,,1.29
3255,1059,,0.35
3256,1059,,0.87
3257,1060,,107.49
3258,1060,,100.04
3259,1061,,85.1
3260,1061,,97.98
3261,1061,,97.13
3262,1061,,98.53
3263,1062,,111.64
3264,1062,,126.06
3265,1062,,128.22
3266,1063,,90.88
3267,1063,,87.07
3268,1063,,86.76
3269,1064,,101.32
3270,1064,,95.48
3271,1064,,105.41
3272,1064,,95.41
3273,1064,,103.22
3274,1064,,95.64
3275,1065,,338.03
3276,1065,,413.66
3277,1065,,399.37
3278,1066,,306.15
3279,1066,,301.7
3280,1067,,293.92
3281,1067,,248.75
3282,1067,,294.81
3283,1068,,184.24
3284,1068,,185.09
3285,1068,,186.13
3286,1069,,191.37
3287,1069,,198.47
3288,1070,,0.68
3289,1070,,0.95
3290,1070,,0.9
3291,1070,,1.1
3292,1071,,0.26
3293,1071,,0.37
3294,1072,,0.33
3295,1072,,1.05
3296,1072,,0.21
3297,1073,,0.3
3298,1073,,0.33
3299,1073,,1.23
3300,1074,,1.05
3301,1074,,0.71
3302,1074,,1.24
3303,1074,,0.86
3304,1075,,0.14
3305,1075,,1.42
3306,1076,,0.32
3307,1077,,0.88
3308,1077,,0.33
3309,1078,,0.85
3310,1078,,0.35
3311,1078,,0.7
3312,1079,,105.46
3313,1079,,87.28
3314,1079,,96.2
3315,1079,,103.43
3316,1080,,130.59
3317,1080,,118.29
3318,1081,,142.58
3319,1081,,123.3
3320,1082,,102.98
3321,1082,,108.38
3322,1082,,99.23
3323,1083,,333.37
3324,1083,,319.06
3325,1084,,345.46
3326,1084,,390.01
3327,1084,,362.84
3328,1084,,396.98
3329,1085,,326.06
3330,1085,,273.5
3331,1085,,325.96
3332,1085,,312.57
3333,1085,,317.33
3334,1086,,236.75
3335,1086,,216.81
3336,1086,,197.93
3337,1087,,0.33
3338,1087,,0.34
3339,1087,,0.81
3340,1088,,0.32
3341,1088,,1.06
3342,1089,,0.31
3343,1089,,0.38
3344,1089,,0.23
3345,1089,,1.14
3346,1089,,0.37
3347,1089,,0.26
3348,1090,,0.3
3349,1091,,0.3
3350,1092,,0.82
3351,1092,,0.26
3352,1092,,1.09
3353,1093,,0.99
3354,1093,,0.75
3355,1093,,0.34
3356,1093,,0.32
3357,1094,,0.24
3358,1094,,0.29
3359,1095,,0.92
3360,1096,,0.3
3361,1096,,1.05
3362,1097,,1.1
3363,1097,,0.28
3364,1098,,1.33
3365,1099,,110.55
3366,1099,,104.68
3367,1099,,106.82
3368,1099,,96.19
3369,1100,,129.67
3370,1100,,119.63
3371,1101,,125.81
3372,1101,,135.12
3373,1101,,111.74
3374,1102,,88.73
3375,1103,,90.31
3376,1103,,79.48
3377,1103,,109.16
3378,1103,,94.59
3379,1104,,306.91
3380,1104,,344.64
3381,1104,,349.9
3382,1105,,347.47
3383,1105,,361.58
3384,1105,,364.65
3385,1106,,317.11
3386,1106,,294.9
3387,1106,,310.38
3388,1106,,289.31
3389,1107,,185.68
3390,1108,,199.77
3391,1109,,206.36
3392,1109,,182.21
3393,1110,,1.11
3394,1110,,0.94
3395,1111,,0.87
3396,1112,,0.28
3397,1112,,0.52
3398,1113,,1.34
3399,1113,,0.25
3400,1113,,0.36
3401,1114,,1.01
3402,1114,,0.32
3403,1114,,1.57
3404,1115,,0.3
3405,1115,,0.37
3406,1115,,0.34
3407,1115,,0.25
3408,1115,,0.78
3409,1116,,0.81
3410,1116,,1.35
3411,1116,,1.13
3412,1116,,0.78
3413,1117,,1.09
3414,1117,,0.31
3415,1117,,0.32
3416,1117,,1.16
3417,1118,,95.47
3418,1118,,100.18
3419,1118,,96.95
3420,1118,,90.2
3421,1119,,121.59
3422,1120,,107.53
3423,1121,,119.83
3424,1121,,125.56
3425,1121,,122.38
3426,1121,,136.68
3427,1122,,78.74
3428,1122,,95.7
3429,1122,,89.75
3430,1123,,110.37
3431,1124,,371.4
3432,1124,,336.65
3433,1124,,378.34
3434,1125,,316.95
3435,1125,,262.29
3436,1125,,261.02
3437,1125,,309.41
3438,1125,,339.01
3439,1126,,202.46
3440,1126,,223.41
3441,1126,,191.13
3442,1127,,0.35
3443,1127,,1.36
3444,1127,,0.18
3445,1127,,1.23
3446,1128,,0.35
3447,1129,,0.31
3448,1129,,1.23
3449,1129,,0.38
3450,1129,,0.33
3451,1129,,1.04
3452,1129,,0.27
3453,1129,,0.3
3454,1129,,0.36
3455,1130,,360.8
3456,1131,,333.19
3457,1131,,343.02
3458,1132,,336.32
3459,1132,,393.74
3460,1133,,305.48
3461,1133,,299.98
3462,1134,,304.94
3463,1134,,306.79
3464,1135,,190.58
3465,1135,,185.89
3466,1135,,216.45
3467,1136,,0.89
3468,1136,,0.27
3469,1136,,0.32
3470,1137,,1.03
3471,1137,,0.31
3472,1138,,0.93
3473,1138,,0.25
3474,1138,,0.25
3475,1139,,0.87
3476,1139,,1.19
3477,1140,,0.34
3478,1140,,0.29
3479,1140,,0.28
3480,1140,,0.35
3481,1140,,0.33
3482,1140,,0.95
3483,1141,,447.06
3484,1141,,376.94
3485,1141,,348.57
3486,1141,,392.56
3487,1141,,392.21
3488,1141,,400.77
3489,1141,,381.22
3490,1142,,312.29
3491,1142,,275.05
3492,1142,,299.9
3493,1143,,183.29
3494,1143,,171.6
3495,1143,,192.5
3496,1143,,205.49
3497,1144,,0.17
3498,1144,,0.27
3499,1144,,0.76
3500,1144,,0.33
3501,1145,,0.31
3502,1145,,0.97
3503,1145,,0.33
3504,1146,,0.29
3505,1146,,0.32
3506,1147,,0.28
3507,1147,,0.36
3508,1147,,0.3
3509,1148,,1.04
3510,1148,,0.32
3511,1148,,1.04
3512,1149,,0.39
3513,1149,,0.3
3514,1149,,1.18
3515,1149,,0.38
3516,1149,,1.23
3517,1149,,1.13
3518,1150,,0.83
3519,1150,,0.21
3520,1150,,1.37
3521,1150,,0.4
3522,1151,,102.57
3523,1151,,83.11
3524,1151,,94.6
3525,1152,,146.77
3526,1153,,120.59
3527,1153,,133.16
3528,1153,,126.66
3529,1154,,99.12
3530,1154,,110.41
3531,1155,,93.11
3532,1155,,88.07
3533,1156,,384.73
3534,1156,,337.6
3535,1157,,379.9
3536,1157,,373.86
3537,1157,,331.68
3538,1158,,277.97
3539,1158,,314.21
3540,1158,,288.14
3541,1159,,211.96
3542,1159,,213.04
3543,1159,,214.17
3544,1160,,0.27
3545,1160,,0.99
3546,1160,,0.27
3547,1160,,0.35
3548,1161,,1.05
3549,1161,,0.26
3550,1162,,0.59
3551,1162,,1.35
3552,1163,,0.36
3553,1163,,0.31
3554,1163,,1.12
3555,1163,,0.25
3556,1163,,1.2
3557,1163,,1.23
3558,1164,,0.24
3559,1164,,0.21
3560,1164,,0.62
3561,1164,,0.98
3562,1165,,0.75
3563,1165,,0.3
3564,1165,,0.33
3565,1165,,0.89
3566,1165,,0.95
3567,1166,,0.98
3568,1166,,1.29
3569,1166,,0.35
3570,1167,,98.94
3571,1167,,104.54
3572,1167,,90.89
3573,1167,,99.6
3574,1167,,104.27
3575,1168,,116.56
3576,1168,,133.75
3577,1168,,121.53
3578,1168,,133
3579,1168,,123.67
3580,1168,,146.03
3581,1169,,113.85
3582,1169,,99.94
3583,1169,,95.33
3584,1169,,117.21
3585,1169,,109.18
3586,1170,,398.96
3587,1170,,410.24
3588,1171,,392.08
3589,1171,,302.99
3590,1171,,441.9
3591,1172,,259.99
3592,1173,,333.84
3593,1173,,332.86
3594,1173,,297.89
3595,1174,,179.58
3596,1174,,191.15
3597,1174,,227.2
3598,1175,,0.23
3599,1175,,0.85
3600,1175,,0.92
3601,1176,,0.84
3602,1176,,0.78
3603,1176,,0.34
3604,1177,,0.31
3605,1177,,0.29
3606,1178,,0.72
3607,1178,,1.23
3608,1178,,1.07
3609,1179,,0.96
3610,1179,,0.74
3611,1179,,0.32
3612,1180,,0.25
3613,1180,,0.31
3614,1180,,0.32
3615,1180,,0.79
3616,1180,,0.37
3617,1180,,0.23
3618,1181,,0.28
3619,1181,,0.24
3620,1182,,0.22
3621,1182,,0.8
3622,1182,,1.01
3623,1182,,1.01
3624,1183,,103.92
3625,1183,,102.22
3626,1183,,94.3
3627,1183,,86.22
3628,1184,,120.7
3629,1184,,120.18
3630,1184,,134.49
3631,1184,,116.43
3632,1185,,97.18
3633,1185,,102.34
3634,1186,,102.94
3635,1186,,95.49
3636,1187,,366.65
3637,1187,,432.78
3638,1187,,363.45
3639,1188,,301.88
3640,1188,,276.43
3641,1188,,294.42
3642,1189,,179.54
3643,1189,,208.96
3644,1189,,194.48
3645,1189,,190.04
3646,1190,,0.68
3647,1190,,0.63
3648,1190,,0.28
3649,1191,,0.3
3650,1191,,0.83
3651,1191,,0.36
3652,1191,,0.28
3653,1191,,0.27
3654,1192,,0.37
3655,1192,,0.31
3656,1192,,0.74
3657,1192,,0.91
3658,1193,,0.97
3659,1193,,0.52
3660,1193,,1.19
3661,1193,,0.86
3662,1193,,1.22
3663,1194,,0.25
3664,1194,,1.18
3665,1195,,0.25
3666,1195,,0.33
3667,1196,,0.31
3668,1196,,0.99
3669,1196,,0.26
3670,1197,,1.16
3671,1197,,0.24
3672,1198,,1.13
3673,1198,,0.17
3674,1199,,0.31
3675,1199,,0.27
3676,1199,,0.72
3677,1200,,114.01
3678,1200,,87.16
3679,1201,,96.2
3680,1201,,82.44
3681,1202,,117.01
3682,1203,,118.82
3683,1204,,127.99
3684,1204,,129.63
3685,1204,,122.29
3686,1205,,97.19
3687,1206,,105.52
3688,1206,,103.63
3689,1207,,361.95
3690,1207,,354.72
3691,1208,,398.3
3692,1208,,362.57
3693,1208,,347.79
3694,1208,,436.53
3695,1208,,362.55
3696,1209,,299.04
3697,1209,,247.44
3698,1209,,287.38
3699,1209,,310.12
3700,1210,,184.48
3701,1210,,190.85
3702,1210,,195.26
3703,1210,,222.48
3704,1210,,215.22
3705,1211,,1.15
3706,1211,,0.32
3707,1211,,1.01
3708,1211,,0.88
3709,1211,,1.44
3710,1211,,0.33
3711,1212,,0.78
3712,1212,,1.05
3713,1212,,0.93
3714,1212,,0.37
3715,1212,,1.09
3716,1213,,0.31
3717,1213,,0.36
3718,1213,,1
3719,1214,,0.31
3720,1214,,0.33
3721,1214,,0.96
3722,1215,,0.29
3723,1215,,0.99
3724,1215,,0.27
3725,1215,,0.28
3726,1215,,0.25
3727,1215,,0.25
3728,1215,,0.4
3729,1215,,0.36
3730,1216,,0.31
3731,1216,,0.26
3732,1216,,1.02
3733,1216,,0.21
3734,1216,,0.94
3735,1217,,108.65
3736,1217,,99.83
3737,1217,,99.11
3738,1217,,98.88
3739,1218,,132.79
3740,1218,,124.44
3741,1219,,119.37
3742,1220,,107.3
3743,1220,,108.86
3744,1220,,93.43
3745,1221,,380.18
3746,1221,,439.28
3747,1221,,334.83
3748,1221,,392.57
3749,1221,,337.95
3750,1222,,286.61
3751,1223,,317.52
3752,1223,,281.41
3753,1223,,309.83
3754,1223,,265.27
3755,1224,,181.35
3756,1225,,171.41
3757,1225,,199.72
3758,1225,,198.65
3759,1225,,204.75
3760,1226,,0.79
3761,1227,,0.36
3762,1227,,1.13
3763,1228,,0.32
3764,1228,,0.29
3765,1229,,1.04
3766,1229,,1.35
3767,1229,,0.35
3768,1229,,0.8
3769,1229,,0.69
3770,1229,,0.35
3771,1230,,356.02
3772,1230,,382.74
3773,1231,,446.25
3774,1231,,383.56
3775,1232,,316.18
3776,1233,,326.77
3777,1234,,347.42
3778,1234,,319.49
3779,1234,,332.67
3780,1235,,205.51
3781,1235,,203.45
3782,1235,,195.32
3783,1236,,0.28
3784,1236,,0.94
3785,1236,,0.29
3786,1237,,0.28
3787,1237,,0.76
3788,1237,,0.82
3789,1238,,0.53
3790,1239,,0.26
3791,1240,,0.99
3792,1240,,0.32
3793,1241,,0.95
3794,1241,,0.28
3795,1241,,0.3
3796,1241,,1.11
3797,1241,,0.24
3798,1242,,395.64
3799,1242,,375.08
3800,1242,,369.29
3801,1242,,384.78
3802,1243,,278.56
3803,1243,,318.63
3804,1243,,306.77
3805,1244,,188.8
3806,1244,,198.19
3807,1245,,209.58
3808,1245,,244.51
3809,1245,,217.11
3810,1245,,221.92
3811,1246,,0.31
3812,1246,,0.41
3813,1246,,0.35
3814,1246,,0.23
3815,1246,,0.32
3816,1247,,0.88
3817,1247,,1.04
3818,1248,,1.1
3819,1248,,0.34
3820,1249,,0.3
3821,1250,,1.09
3822,1251,,0.7
3823,1252,,0.29
3824,1252,,1.09
3825,1252,,0.27
3826,1253,,0.34
3827,1253,,1.16
3828,1253,,0.96
3829,1254,,0.38
3830,1254,,0.71
3831,1254,,0.34
3832,1255,,0.86
3833,1255,,0.71
3834,1256,,118.25
3835,1256,,99.24
3836,1256,,97.63
3837,1257,,137.46
3838,1257,,123.62
3839,1257,,118.56
3840,1258,,103.32
3841,1259,,102.33
3842,1259,,83.92
3843,1260,,374.72
3844,1260,,397.47
3845,1261,,337.8
3846,1261,,373.72
3847,1261,,344.8
3848,1262,,275.81
3849,1262,,275.8
3850,1263,,284.75
3851,1263,,303.69
3852,1263,,304.88
3853,1263,,313.66
3854,1263,,293.37
3855,1263,,339.28
3856,1263,,282.4
3857,1264,,186.15
3858,1264,,183.83
3859,1264,,186.28
3860,1264,,204.79
3861,1265,,1.25
3862,1265,,0.26
3863,1265,,1.12
3864,1266,,0.36
3865,1266,,0.23
3866,1266,,0.88
3867,1266,,0.27
3868,1267,,0.28
3869,1267,,0.78
3870,1268,,1.05
3871,1268,,0.32
3872,1269,,1.1
3873,1270,,0.33
3874,1270,,0.94
3875,1270,,1.18
3876,1270,,1.04
3877,1271,,0.78
3878,1271,,0.32
3879,1271,,0.21
3880,1272,,0.35
3881,1272,,0.78
3882,1272,,0.87
3883,1272,,0.26
3884,1273,,103.47
3885,1273,,82.58
3886,1273,,101.44
3887,1273,,84.53
3888,1273,,102.89
3889,1274,,120.9
3890,1274,,118.66
3891,1274,,129.01
3892,1274,,130.11
3893,1274,,103.65
3894,1275,,110.33
3895,1275,,93.71
3896,1275,,92.99
3897,1275,,107.92
3898,1276,,425.22
3899,1276,,340.56
3900,1276,,357.69
3901,1277,,297.91
3902,1277,,255.19
3903,1277,,292.86
3904,1278,,188.26
3905,1278,,189.85
3906,1278,,218.89
3907,1278,,174.32
3908,1279,,0.8
3909,1279,,0.2
3910,1280,,0.32
3911,1280,,0.65
3912,1280,,1.01
3913,1281,,0.73
3914,1281,,0.28
3915,1282,,1.09
3916,1282,,0.96
3917,1283,,0.33
3918,1283,,0.25
3919,1284,,0.24
3920,1284,,0.32
3921,1285,,0.3
3922,1285,,0.24
3923,1285,,1.27
3924,1286,,0.3
3925,1286,,0.3
3926,1286,,0.26
3927,1287,,1.1
3928,1288,,0.32
3929,1288,,0.26
3930,1289,,0.92
3931,1290,,0.84
3932,1290,,0.89
3933,1290,,1.14
3934,1291,,111.16
3935,1291,,101.68
3936,1291,,102.71
3937,1292,,143.41
3938,1292,,134.02
3939,1293,,128.65
3940,1294,,86.88
3941,1294,,99.74
3942,1294,,89.24
3943,1294,,99.92
3944,1295,,359.33
3945,1295,,373.9
3946,1296,,362.69
3947,1296,,387.12
3948,1296,,368.21
3949,1296,,376.59
3950,1297,,289.61
3951,1297,,330.72
3952,1297,,329.11
3953,1298,,202.62
3954,1299,,173.95
3955,1299,,217.09
3956,1300,,0.27
3957,1301,,0.31
3958,1302,,1.18
3959,1302,,1.15
3960,1302,,0.89
3961,1302,,0.88
3962,1303,,0.91
3963,1303,,0.27
3964,1303,,0.28
3965,1303,,0.96
3966,1304,,0.35
3967,1304,,1.36
3968,1305,,0.3
3969,1305,,0.3
3970,1306,,0.8
3971,1306,,0.24
3972,1306,,0.25
3973,1306,,0.82
3974,1306,,1
3975,1307,,0.28
3976,1307,,0.26
3977,1307,,0.77
3978,1308,,0.27
3979,1308,,0.96
3980,1308,,0.97
3981,1309,,98.28
3982,1309,,103.28
3983,1309,,89.23
3984,1309,,99.45
3985,1309,,109.08
3986,1310,,115.56
3987,1310,,132.01
3988,1310,,130.71
3989,1311,,100.58
3990,1311,,92.2
3991,1312,,96.63
3992,1312,,90.64
3993,1313,,383.5
3994,1313,,426.18
3995,1313,,359.45
3996,1314,,299.4
3997,1314,,354.35
3998,1315,,252.21
3999,1315,,271.62
4000,1315,,261.94
4001,1315,,308.33
4002,1316,,207.58
4003,1316,,190.8
4004,1317,,198.94
4005,1318,,0.23
4006,1319,,0.95
4007,1319,,1.14
4008,1319,,1.11
4009,1320,,0.54
4010,1321,,0.35
4011,1321,,0.32
4012,1321,,0.25
4013,1321,,1.16
4014,1322,,0.39
4015,1322,,0.79
4016,1323,,0.3
4017,1323,,0.33
4018,1324,,1.08
4019,1324,,1.38
4020,1324,,1.03
4021,1325,,0.28
4022,1325,,0.79
4023,1325,,1.05
4024,1325,,1.17
4025,1325,,0.68
4026,1326,,103.43
4027,1326,,86.64
4028,1327,,103.88
4029,1327,,97.03
4030,1327,,98.95
4031,1327,,91.74
4032,1327,,100.05
4033,1328,,131.22
4034,1328,,132.88
4035,1328,,105.24
4036,1329,,97.76
4037,1330,,100.62
4038,1330,,95.76
4039,1330,,118.71
4040,1330,,95.74
4041,1331,,389.17
4042,1331,,385.27
4043,1331,,354.38
4044,1332,,316.76
4045,1332,,314.8
4046,1332,,303.17
4047,1333,,184.49
4048,1333,,201.49
4049,1333,,210.22
4050,1334,,0.93
4051,1334,,0.32
4052,1335,,0.36
4053,1335,,1.09
4054,1336,,0.71
4055,1336,,1.11
4056,1336,,0.31
4057,1337,,0.86
4058,1337,,0.18
4059,1337,,1.07
4060,1338,,0.31
4061,1338,,0.17
4062,1339,,387.07
4063,1339,,358.57
4064,1340,,409.55
4065,1340,,349.3
4066,1340,,394.33
4067,1340,,356.83
4068,1340,,343.86
4069,1341,,294.57
4070,1341,,340.09
4071,1341,,276.76
4072,1341,,317.1
4073,1342,,221.57
4074,1342,,202.96
4075,1342,,156.04
4076,1343,,1.18
4077,1343,,1.04
4078,1343,,0.22
4079,1343,,0.31
4080,1344,,0.3
4081,1345,,0.27
4082,1345,,0.84
4083,1345,,0.92
4084,1346,,0.28
4085,1346,,0.63
4086,1346,,0.3
4087,1346,,0.85
4088,1346,,1.01
4089,1347,,352.47
4090,1347,,364.14
4091,1347,,359.34
4092,1347,,365.55
4093,1348,,339.03
4094,1349,,305.26
4095,1349,,294.66
4096,1350,,169.45
4097,1350,,198.76
4098,1350,,190.44
4099,1351,,211.49
4100,1351,,214.25
4101,1352,,1.07
4102,1352,,1.06
4103,1352,,0.31
4104,1353,,0.2
4105,1353,,0.3
4106,1353,,1.47
4107,1353,,0.32
4108,1354,,0.85
4109,1354,,0.72
4110,1354,,1.08
4111,1355,,0.36
4112,1355,,0.96
4113,1355,,0.29
4114,1356,,0.31
4115,1356,,0.2
4116,1356,,0.29
4117,1356,,1.19
4118,1356,,1.15
4119,1357,,1.23
4120,1357,,1.06
4121,1357,,1.16
4122,1358,,98.7
4123,1358,,95.94
4124,1358,,101.53
4125,1358,,104.57
4126,1359,,108.79
4127,1359,,121.39
4128,1360,,123.98
4129,1360,,139.54
4130,1360,,130.39
4131,1360,,117.69
4132,1360,,114.29
4133,1361,,110.71
4134,1361,,104.41
4135,1361,,100.13
4136,1362,,383.16
4137,1362,,418.9
4138,1362,,427.44
4139,1362,,347.21
4140,1362,,393.73
4141,1363,,268.97
4142,1363,,310.14
4143,1363,,286.75
4144,1363,,313.75
4145,1364,,210.74
4146,1364,,198.74
4147,1365,,222.2
4148,1365,,230.24
4149,1365,,223.31
4150,1366,,0.89
4151,1366,,1.1
4152,1366,,1
4153,1367,,0.8
4154,1367,,0.29
4155,1367,,0.26
4156,1367,,0.29
4157,1368,,0.24
4158,1368,,0.98
4159,1368,,1.04
4160,1368,,0.92
4161,1368,,0.87
4162,1369,,0.96
4163,1369,,0.33
4164,1369,,0.93
4165,1370,,0.3
4166,1370,,1.21
4167,1370,,1.18
4168,1370,,0.98
4169,1370,,0.92
4170,1371,,0.34
4171,1371,,1.36
4172,1371,,0.33
4173,1372,,107.31
4174,1372,,93.5
4175,1373,,103.78
4176,1374,,117.85
4177,1374,,122.28
4178,1374,,124.21
4179,1374,,118.66
4180,1374,,117.08
4181,1375,,91.67
4182,1375,,96.01
4183,1375,,98.95
4184,1376,,372.91
4185,1377,,467.25
4186,1377,,389.7
4187,1377,,371.25
4188,1378,,316.03
4189,1378,,271.44
4190,1378,,316.08
4191,1379,,210.51
4192,1379,,203.59
4193,1379,,243.02
4194,1379,,191.65
4195,1380,,1.13
4196,1380,,0.35
4197,1380,,0.34
4198,1381,,0.28
4199,1382,,0.28
4200,1382,,1
4201,1382,,1.27
4202,1382,,0.27
4203,1382,,0.82
4204,1382,,1.19
4205,1383,,1.27
4206,1383,,0.78
4207,1383,,0.28
4208,1384,,0.83
4209,1384,,0.29
4210,1384,,1.21
4211,1385,,1.01
4212,1385,,1.06
4213,1386,,0.37
4214,1386,,0.35
4215,1387,,1.06
4216,1388,,0.32
4217,1388,,1.33
4218,1389,,99.37
4219,1389,,98.7
4220,1389,,98.61
4221,1389,,107.71
4222,1390,,145.68
4223,1390,,134.32
4224,1390,,106.39
4225,1390,,115.71
4226,1390,,110.55
4227,1390,,133.35
4228,1391,,107.47
4229,1391,,110.12
4230,1391,,100.34
4231,1392,,319.93
4232,1392,,379.83
4233,1393,,381.46
4234,1394,,285.24
4235,1394,,339.5
4236,1394,,298.66
